CustomerKey,Frequency,Recency,Monetary,R_score,F_score,M_score,RFM_score,Segment,Title,FirstName,LastName,BirthDate,MaritalStatus,Gender,EmailAddress,YearlyIncome,TotalChildren,NumberChildrenAtHome,EnglishEducation,EnglishOccupation,HouseOwnerFlag,DateFirstPurchase,CommuteDistance,Age
23679,2,694,43.97800000000001,1,1,1,3,Churned Customer,,Jacob,Harris,1961-11-14 02:52:48,Single,Male,jacob12@adventure-works.com,55000.00000000001,3,0,Bachelors,Management,Y,2023-02-05,10+ Miles,64
23680,1,435,593.989,4,1,3,8,Others,,Anna,Powell,1968-03-02 09:36:00,Married,Female,anna33@adventure-works.com,55000.00000000001,3,0,Bachelors,Management,Y,2023-10-22,1-2 Miles,58
23681,2,398,15.378000000000002,5,1,1,7,New Customers,,Jordan,Gonzales,1960-11-26 11:31:12,Single,Male,jordan14@adventure-works.com,55000.00000000001,4,0,Bachelors,Management,Y,2023-11-28,10+ Miles,65
23682,2,690,65.97800000000001,1,1,2,4,At Risk,,Natalie,Harris,1967-09-05 18:14:24,Married,Female,natalie81@adventure-works.com,55000.00000000001,4,0,Bachelors,Management,Y,2023-02-09,10+ Miles,58
23683,3,457,609.3670000000001,4,2,3,9,Others,,Dana,Alonso,1962-06-08 14:24:00,Married,Female,dana24@adventure-works.com,55000.00000000001,4,0,Bachelors,Management,Y,2023-09-30,1-2 Miles,64
23684,2,343,38.47800000000001,5,1,1,7,New Customers,,Jasmine,Rodriguez,1962-01-22 17:16:48,Single,Female,jasmine17@adventure-works.com,55000.00000000001,4,0,Bachelors,Management,Y,2024-01-22,10+ Miles,64
23685,1,484,32.989000000000004,3,1,1,5,At Risk,,Alexa,Reed,1963-10-07 15:21:36,Single,Female,alexa19@adventure-works.com,66000.0,4,0,Bachelors,Management,Y,2023-09-03,10+ Miles,62
23686,4,399,103.906,5,3,3,11,Others,,Rachel,Murphy,1963-06-09 00:00:00,Single,Female,rachel35@adventure-works.com,66000.0,4,0,Bachelors,Management,Y,2023-11-27,10+ Miles,63
23687,1,546,32.989000000000004,2,1,1,4,At Risk,,Melissa,Flores,1965-04-17 14:24:00,Single,Female,melissa7@adventure-works.com,33000.0,5,0,Partial High School,Clerical,N,2023-07-03,1-2 Miles,61
23688,1,719,1336.335,1,1,4,6,Big Spenders,,Olivia,Thomas,1964-10-23 06:43:12,Married,Female,olivia10@adventure-works.com,33000.0,5,0,Partial High School,Clerical,Y,2023-01-11,10+ Miles,61
23689,3,546,48.36700000000001,2,2,2,6,At Risk,,Kayla,Hall,1974-05-27 11:31:12,Married,Female,kayla23@adventure-works.com,44000.0,4,0,High School,Professional,Y,2023-07-03,10+ Miles,52
23690,2,699,42.87800000000001,1,1,1,3,Churned Customer,,Angel,James,1968-05-05 04:48:00,Married,Male,angel7@adventure-works.com,44000.0,4,0,High School,Professional,N,2023-01-31,1-2 Miles,58
23691,1,568,32.989000000000004,2,1,1,4,At Risk,,Karen,Hu,1966-01-16 08:38:24,Single,Female,karen29@adventure-works.com,22000.0,5,0,Partial High School,Clerical,Y,2023-06-11,10+ Miles,60
23692,3,540,47.22300000000001,3,2,2,7,At Risk,,Isaac,King,1978-08-06 20:09:36,Single,Male,isaac41@adventure-works.com,22000.0,5,0,Partial High School,Clerical,N,2023-07-09,10+ Miles,48
23693,4,537,131.95600000000002,3,3,3,9,Others,,Jacqueline,Jenkins,1966-07-10 12:28:48,Single,Female,jacqueline7@adventure-works.com,22000.0,5,0,Partial High School,Clerical,N,2023-07-12,1-2 Miles,60
23694,3,550,76.96700000000001,2,2,2,6,At Risk,,Brian,Brooks,1965-09-09 14:24:00,Married,Male,brian13@adventure-works.com,22000.0,5,0,Partial High School,Clerical,N,2023-06-29,1-2 Miles,60
23695,6,694,166.02300000000002,1,4,3,8,Others,,Elijah,Coleman,1966-03-31 14:24:00,Single,Male,elijah9@adventure-works.com,33000.0,5,0,Partial High School,Skilled Manual,N,2023-02-05,1-2 Miles,60
23696,7,651,256.553,1,4,3,8,Others,,Autumn,Li,1966-06-24 06:43:12,Single,Female,autumn3@adventure-works.com,33000.0,5,0,Partial High School,Skilled Manual,Y,2023-03-20,10+ Miles,60
23697,3,627,76.96700000000001,1,2,2,5,At Risk,,Cody,Kelly,1966-05-29 18:14:24,Married,Male,cody2@adventure-works.com,33000.0,5,0,Partial High School,Skilled Manual,Y,2023-04-13,10+ Miles,60
23698,1,371,32.989000000000004,5,1,1,7,New Customers,,Melissa,Coleman,1965-12-23 00:00:00,Married,Female,melissa23@adventure-works.com,33000.0,2,1,Partial High School,Skilled Manual,Y,2023-12-25,1-2 Miles,60
23699,3,517,1401.7630000000001,3,2,4,9,Big Spenders,,Nicholas,Walker,1965-11-15 21:07:12,Married,Male,nicholas3@adventure-works.com,33000.0,2,1,Partial High School,Skilled Manual,Y,2023-08-01,10+ Miles,60
23700,1,375,32.989000000000004,5,1,1,7,New Customers,,Katelyn,Young,1972-04-27 16:19:12,Married,Female,katelyn41@adventure-works.com,33000.0,2,1,Partial High School,Skilled Manual,N,2023-12-21,1-2 Miles,54
23701,4,459,647.856,4,3,3,10,Others,,Marissa,Barnes,1966-11-09 07:40:48,Married,Female,marissa1@adventure-works.com,44000.0,5,0,High School,Professional,Y,2023-09-28,10+ Miles,59
23702,2,344,102.83900000000001,5,1,3,9,New Customers,,Eduardo,James,1967-05-17 09:36:00,Married,Male,eduardo66@adventure-works.com,44000.0,5,0,High School,Professional,Y,2024-01-21,10+ Miles,59
23703,2,446,38.47800000000001,4,1,1,6,Others,,Jacqueline,Sanchez,1967-06-24 16:19:12,Married,Female,jacqueline42@adventure-works.com,44000.0,5,0,High School,Professional,Y,2023-10-11,10+ Miles,59
23704,4,457,660.5060000000001,4,3,3,10,Others,,Christopher,Moore,1966-09-27 09:36:00,Single,Male,christopher8@adventure-works.com,44000.0,5,0,High School,Professional,Y,2023-09-30,10+ Miles,59
23705,4,411,103.906,4,3,3,10,Others,,Jeremy,Bryant,1966-12-25 17:16:48,Married,Male,jeremy30@adventure-works.com,44000.0,2,1,High School,Professional,Y,2023-11-15,2-5 Miles,59
23706,1,427,593.989,4,1,3,8,Others,,Mackenzie,Cooper,1973-04-16 11:31:12,Single,Female,mackenzie16@adventure-works.com,77000.0,5,0,Bachelors,Management,Y,2023-10-30,10+ Miles,53
23707,3,408,622.017,5,2,3,10,New Customers,,William,Anderson,1967-04-27 16:19:12,Single,Male,william25@adventure-works.com,77000.0,5,0,Bachelors,Management,Y,2023-11-18,10+ Miles,59
23708,2,414,632.4780000000001,4,1,3,8,Others,,Victoria,Coleman,1967-04-09 02:52:48,Married,Female,victoria53@adventure-works.com,77000.0,5,0,Bachelors,Management,Y,2023-11-12,10+ Miles,59
23709,2,399,603.878,5,1,3,9,New Customers,,Devin,Perry,1967-10-07 01:55:12,Single,Male,devin46@adventure-works.com,77000.0,5,0,Bachelors,Management,Y,2023-11-27,10+ Miles,58
23710,1,503,32.989000000000004,3,1,1,5,At Risk,,Anna,Sanchez,1968-08-02 12:28:48,Married,Female,anna3@adventure-works.com,44000.0,2,1,High School,Professional,Y,2023-08-15,10+ Miles,58
23711,2,679,38.47800000000001,1,1,1,3,Churned Customer,,Fernando,Diaz,1968-09-02 20:09:36,Single,Male,fernando63@adventure-works.com,77000.0,2,1,Bachelors,Management,Y,2023-02-20,10+ Miles,57
23712,2,505,42.87800000000001,3,1,1,5,At Risk,,Riley,Murphy,1968-05-09 20:09:36,Single,Female,riley34@adventure-works.com,77000.0,2,1,Bachelors,Management,Y,2023-08-13,10+ Miles,58
23713,2,378,38.47800000000001,5,1,1,7,New Customers,,Arianna,Butler,1968-08-01 08:38:24,Married,Female,arianna12@adventure-works.com,77000.0,2,1,Bachelors,Management,Y,2023-12-18,10+ Miles,58
23714,3,666,48.994000000000014,1,2,2,5,At Risk,,Joseph,Williams,1968-03-10 12:28:48,Married,Male,joseph8@adventure-works.com,77000.0,2,1,Bachelors,Management,Y,2023-03-05,2-5 Miles,58
23715,1,410,593.989,5,1,3,9,New Customers,,Isabel,Flores,1968-01-02 01:55:12,Single,Female,isabel12@adventure-works.com,77000.0,2,1,Bachelors,Management,N,2023-11-16,2-5 Miles,58
23716,2,625,29.667,2,1,1,4,At Risk,,Kyle,Wright,1968-07-23 01:55:12,Married,Male,kyle47@adventure-works.com,77000.0,2,1,Partial College,Professional,Y,2023-04-15,10+ Miles,58
23717,1,585,32.989000000000004,2,1,1,4,At Risk,,Aidan,Griffin,1969-04-01 23:02:24,Married,Male,aidan22@adventure-works.com,66000.0,2,1,Partial College,Professional,Y,2023-05-25,10+ Miles,57
23718,4,440,624.5360000000001,4,3,3,10,Others,,Nelson,Blanco,1976-03-27 23:02:24,Married,Male,nelson14@adventure-works.com,66000.0,2,1,Partial College,Professional,Y,2023-10-17,2-5 Miles,50
23719,2,353,43.97800000000001,5,1,1,7,New Customers,,Marcus,James,1970-05-09 11:31:12,Married,Male,marcus73@adventure-works.com,44000.0,2,1,Partial High School,Skilled Manual,Y,2024-01-12,10+ Miles,56
23720,2,405,38.47800000000001,5,1,1,7,New Customers,,Anna,Davis,1970-08-17 05:45:36,Married,Female,anna66@adventure-works.com,66000.0,2,1,Partial College,Professional,Y,2023-11-21,10+ Miles,55
23721,4,441,647.856,4,3,3,10,Others,,John,Clark,1970-10-25 20:09:36,Married,Male,john43@adventure-works.com,66000.0,2,1,Partial College,Professional,N,2023-10-16,2-5 Miles,55
23722,2,653,35.508,1,1,1,3,Churned Customer,,Andrea,Perez,1970-06-30 16:19:12,Married,Female,andrea34@adventure-works.com,66000.0,2,1,Partial College,Professional,Y,2023-03-18,10+ Miles,56
23723,5,454,691.2950000000001,4,4,3,11,Loyal,,Jose,Phillips,1970-09-04 19:12:00,Married,Male,jose43@adventure-works.com,66000.0,2,1,Partial College,Professional,Y,2023-10-03,2-5 Miles,55
23724,4,410,647.856,5,3,3,11,Others,,Gabrielle,Hughes,1970-05-29 04:48:00,Single,Female,gabrielle34@adventure-works.com,77000.0,5,1,Partial College,Professional,Y,2023-11-16,10+ Miles,56
23725,3,570,5310.921,2,2,5,9,Big Spenders,,Dennis,Ware,1972-03-16 22:04:48,Married,Male,dennis0@adventure-works.com,44000.0,2,1,Partial High School,Skilled Manual,Y,2021-09-29,2-5 Miles,54
23726,4,433,619.2560000000001,4,3,3,10,Others,,Darrell,Xie,1971-11-06 20:09:36,Married,Male,darrell13@adventure-works.com,66000.0,2,1,Partial College,Professional,N,2023-10-24,2-5 Miles,54
23727,2,554,38.47800000000001,2,1,1,4,At Risk,,Bruce,Serrano,1971-07-10 08:38:24,Married,Male,bruce37@adventure-works.com,66000.0,2,1,Partial College,Professional,Y,2023-06-25,2-5 Miles,55
23728,3,631,76.96700000000001,1,2,2,5,At Risk,,Paige,Kelly,1971-06-28 18:14:24,Single,Female,paige25@adventure-works.com,66000.0,2,1,Partial College,Professional,Y,2023-04-09,10+ Miles,55
23729,3,697,78.73800000000001,1,2,2,5,At Risk,,Marcus,Allen,1972-02-08 19:12:00,Married,Male,marcus26@adventure-works.com,77000.0,4,2,Partial College,Professional,Y,2023-02-02,1-2 Miles,54
23730,3,546,5310.921,2,2,5,9,Big Spenders,,Morgan,Rodriguez,1972-09-19 16:19:12,Married,Female,morgan41@adventure-works.com,66000.0,2,1,High School,Professional,Y,2021-10-13,2-5 Miles,53
23731,3,546,5310.921,2,2,5,9,Big Spenders,,Jose,Thompson,1979-11-19 15:21:36,Married,Male,jose77@adventure-works.com,66000.0,2,1,High School,Professional,Y,2021-10-13,2-5 Miles,46
23732,5,636,81.89500000000001,1,4,2,7,Others,,Xavier,Wood,1972-08-13 13:26:24,Single,Male,xavier43@adventure-works.com,66000.0,2,1,High School,Professional,Y,2023-04-04,10+ Miles,53
23733,4,450,624.5360000000001,4,3,3,10,Others,,Natasha,Gomez,1985-12-24 20:09:36,Married,Female,natasha1@adventure-works.com,66000.0,2,1,High School,Professional,Y,2023-10-07,2-5 Miles,40
23734,3,536,76.96700000000001,3,2,2,7,At Risk,,Melanie,Wood,1973-01-06 17:16:48,Married,Female,melanie17@adventure-works.com,66000.0,2,1,Partial College,Professional,N,2023-07-13,2-5 Miles,53
23735,2,670,38.47800000000001,1,1,1,3,Churned Customer,,Amanda,Washington,1973-01-25 06:43:12,Married,Female,amanda34@adventure-works.com,66000.0,2,1,Partial College,Professional,N,2023-03-01,2-5 Miles,53
23736,3,607,47.22300000000001,2,2,2,6,At Risk,,Sydney,Rivera,1973-07-31 00:57:36,Married,Female,sydney10@adventure-works.com,66000.0,2,1,Partial College,Professional,Y,2023-05-03,10+ Miles,53
23737,2,507,38.47800000000001,3,1,1,5,At Risk,,Elena,Velez Amezaga,1972-09-19 16:19:12,Married,Female,elena0@adventure-works.com,66000.0,2,1,Partial College,Professional,Y,2023-08-11,10+ Miles,53
23738,2,442,40.24900000000001,4,1,1,6,Others,,Julian,Bennett,1980-12-02 23:02:24,Single,Male,julian2@adventure-works.com,77000.0,2,1,High School,Professional,Y,2023-10-15,10+ Miles,45
23739,4,428,630.7620000000001,4,3,3,10,Others,,Virginia,Kapoor,1974-07-30 06:43:12,Married,Female,virginia2@adventure-works.com,77000.0,2,1,High School,Professional,Y,2023-10-29,2-5 Miles,52
23740,2,516,40.24900000000001,3,1,1,5,At Risk,,Noah,Jackson,1981-01-12 13:26:24,Married,Male,noah52@adventure-works.com,77000.0,2,1,Partial High School,Skilled Manual,Y,2023-08-02,10+ Miles,45
23741,1,439,35.86000000000001,4,1,1,6,Others,,Dana,Romero,1974-08-15 12:28:48,Single,Female,dana1@adventure-works.com,77000.0,2,1,Partial High School,Skilled Manual,Y,2023-10-18,10+ Miles,51
23742,3,451,677.017,4,2,3,9,Others,,Morgan,Cox,1975-05-25 13:26:24,Married,Female,morgan58@adventure-works.com,66000.0,3,1,Partial High School,Skilled Manual,Y,2023-10-06,10+ Miles,51
23743,2,676,43.97800000000001,1,1,1,3,Churned Customer,,Terrence,Xu,2006-02-22 16:19:12,Single,Male,terrence5@adventure-works.com,22000.0,0,0,Partial High School,Manual,N,2023-02-23,1-2 Miles,20
23744,4,437,624.5360000000001,4,3,3,10,Others,,Barry,Prasad,2006-06-27 23:02:24,Single,Male,barry10@adventure-works.com,22000.0,0,0,Partial High School,Manual,Y,2023-10-20,1-2 Miles,20
23745,4,611,48.642,2,3,2,7,Others,,Dana,Vazquez,2006-10-23 02:52:48,Single,Female,dana7@adventure-works.com,22000.0,0,0,Partial High School,Manual,N,2023-04-29,1-2 Miles,19
23746,1,458,593.989,4,1,3,8,Others,Mr.,Lane,Sacksteder,2007-01-18 02:52:48,Single,Female,lane1@adventure-works.com,22000.0,0,0,Partial High School,Manual,N,2023-09-29,0-1 Miles,19
23747,4,616,1256.6620000000003,2,3,3,8,Others,,Theodore,Romero,2007-03-02 00:57:36,Single,Male,theodore9@adventure-works.com,22000.0,0,0,Partial High School,Manual,Y,2023-04-24,1-2 Miles,19
23748,3,451,39.897,4,2,1,7,Others,,Yolanda,Pal,2003-12-16 10:33:36,Single,Female,yolanda11@adventure-works.com,33000.0,0,0,Partial College,Clerical,N,2023-10-06,2-5 Miles,22
23749,4,469,85.756,4,3,2,9,Others,,Brandi,Ashe,2004-03-21 17:16:48,Single,Female,brandi5@adventure-works.com,33000.0,0,0,High School,Manual,N,2023-09-18,1-2 Miles,22
23750,2,693,1271.0280000000002,1,1,3,5,At Risk,,Tanya,Serrano,1999-05-04 19:12:00,Married,Female,tanya13@adventure-works.com,44000.0,1,1,Bachelors,Skilled Manual,Y,2023-02-06,0-1 Miles,27
23751,2,661,1271.0280000000002,1,1,3,5,At Risk,,Lacey,Lal,2000-01-03 09:36:00,Married,Female,lacey43@adventure-works.com,44000.0,1,1,Bachelors,Skilled Manual,Y,2023-03-10,1-2 Miles,26
23752,3,635,1280.9170000000001,1,2,4,7,Big Spenders,,Devin,Torres,2000-03-30 09:36:00,Married,Male,devin71@adventure-works.com,44000.0,1,1,Bachelors,Skilled Manual,Y,2023-04-05,1-2 Miles,26
23753,5,617,1312.7950000000003,2,4,4,10,Big Spenders,,Arthur,Sara,1998-03-28 06:43:12,Single,Male,arthur12@adventure-works.com,33000.0,0,0,High School,Manual,N,2023-04-23,2-5 Miles,28
23754,3,437,75.867,4,2,2,8,Others,,Cassie,Goel,1996-12-26 05:45:36,Single,Female,cassie18@adventure-works.com,11000.0,0,0,Partial High School,Manual,N,2023-10-20,1-2 Miles,29
23755,2,503,6.908,3,1,1,5,At Risk,,Louis,Wu,2003-08-20 02:52:48,Single,Male,louis45@adventure-works.com,22000.0,0,0,Partial High School,Manual,Y,2023-08-15,1-2 Miles,22
23756,3,640,166.40800000000002,1,2,3,6,At Risk,,Omar,Jai,1997-12-08 01:55:12,Single,Male,omar31@adventure-works.com,22000.0,0,0,Partial High School,Manual,N,2023-03-31,1-2 Miles,28
23757,2,612,42.87800000000001,2,1,1,4,At Risk,,James,Roberts,1997-04-07 07:40:48,Single,Male,james53@adventure-works.com,22000.0,0,0,Partial High School,Manual,N,2023-04-28,0-1 Miles,29
23758,2,686,1930.478,1,1,4,6,Big Spenders,,Virginia,Malhotra,1998-06-20 23:02:24,Married,Female,virginia6@adventure-works.com,44000.0,1,1,Bachelors,Skilled Manual,Y,2023-02-13,0-1 Miles,28
23759,2,710,2723.545,1,1,4,6,Big Spenders,,Clinton,Alonso,1999-02-14 22:04:48,Married,Male,clinton5@adventure-works.com,44000.0,1,1,Bachelors,Skilled Manual,Y,2023-01-20,0-1 Miles,27
23760,3,627,1301.8170000000002,1,2,4,7,Big Spenders,,Nina,Sharma,1998-10-17 06:43:12,Married,Female,nina10@adventure-works.com,44000.0,1,1,Bachelors,Skilled Manual,Y,2023-04-13,0-1 Miles,27
23761,3,558,75.867,2,2,2,6,At Risk,,Tonya,Pal,1997-06-26 08:38:24,Married,Female,tonya11@adventure-works.com,22000.0,0,0,Partial High School,Manual,Y,2023-06-21,1-2 Miles,29
23762,3,620,1280.9170000000001,2,2,4,8,Big Spenders,,Ruben,Ramos,2004-01-22 13:26:24,Single,Male,ruben40@adventure-works.com,33000.0,0,0,High School,Manual,N,2023-04-20,2-5 Miles,22
23763,2,651,1909.5780000000002,1,1,4,6,Big Spenders,,Micheal,Romero,1997-06-19 09:36:00,Married,Male,micheal4@adventure-works.com,44000.0,1,1,Bachelors,Skilled Manual,Y,2023-03-20,1-2 Miles,29
23764,3,679,2703.063,1,2,4,7,Big Spenders,,Alisha,Liu,2003-06-15 00:00:00,Single,Female,alisha4@adventure-works.com,44000.0,2,2,Partial College,Clerical,Y,2023-02-20,1-2 Miles,23
23765,5,648,2789.391,1,4,4,9,Big Spenders,,Kelly,Price,1997-01-16 02:52:48,Single,Female,kelly4@adventure-works.com,44000.0,2,2,Partial College,Clerical,Y,2023-03-23,1-2 Miles,29
23766,3,519,75.867,3,2,2,7,At Risk,,Cassandra,Martinez,1997-03-27 21:07:12,Single,Female,cassandra19@adventure-works.com,44000.0,2,2,Partial College,Clerical,Y,2023-07-30,0-1 Miles,29
23767,2,349,15.378000000000002,5,1,1,7,New Customers,,Arianna,Bennett,1996-05-05 22:04:48,Single,Female,arianna1@adventure-works.com,11000.0,0,0,Partial High School,Manual,N,2024-01-16,0-1 Miles,30
23768,2,365,32.428,5,1,1,7,New Customers,,Joshua,Garcia,1996-05-07 01:55:12,Single,Male,joshua18@adventure-works.com,11000.0,0,0,Partial High School,Manual,Y,2023-12-31,1-2 Miles,30
23769,2,658,32.428,1,1,1,3,Churned Customer,,Natasha,Dominguez,1995-09-13 10:33:36,Single,Female,natasha12@adventure-works.com,11000.0,0,0,Partial High School,Manual,Y,2023-03-13,1-2 Miles,30
23770,1,679,5.489000000000001,1,1,1,3,Churned Customer,,Jamie,Carlson,1996-02-08 22:04:48,Single,Male,jamie40@adventure-works.com,22000.0,0,0,Partial High School,Manual,N,2023-02-20,0-1 Miles,30
23771,5,598,91.245,2,4,2,8,Others,,Julio,Gomez,1995-10-19 09:36:00,Single,Male,julio0@adventure-works.com,22000.0,0,0,Partial High School,Manual,N,2023-05-12,0-1 Miles,30
23772,2,535,42.87800000000001,3,1,1,5,At Risk,,Cory,Raman,1995-09-15 18:14:24,Married,Male,cory10@adventure-works.com,22000.0,0,0,Partial High School,Manual,N,2023-07-14,0-1 Miles,30
23773,3,641,97.867,1,2,2,5,At Risk,,Jon,Cai,1995-09-15 18:14:24,Married,Male,jon41@adventure-works.com,22000.0,0,0,Partial High School,Manual,Y,2023-03-30,1-2 Miles,30
23774,5,636,1357.8950000000002,1,4,4,9,Big Spenders,,Reginald,Harrison,1996-01-27 03:50:24,Single,Male,reginald18@adventure-works.com,33000.0,0,0,High School,Manual,Y,2023-04-04,2-5 Miles,30
23775,2,623,1271.0280000000002,2,1,3,6,At Risk,,Cedric,Shan,1994-09-24 15:21:36,Single,Male,cedric31@adventure-works.com,44000.0,2,2,Partial College,Clerical,Y,2023-04-17,1-2 Miles,31
23776,2,655,2726.174,1,1,4,6,Big Spenders,,Cristina,Yuan,1994-11-19 07:40:48,Single,Female,cristina6@adventure-works.com,44000.0,2,2,Partial College,Clerical,Y,2023-03-16,1-2 Miles,31
23777,3,610,1297.4170000000001,2,2,4,8,Big Spenders,,Candice,Zhang,1995-01-11 16:19:12,Single,Female,candice8@adventure-works.com,44000.0,2,2,Partial College,Clerical,Y,2023-04-30,1-2 Miles,31
23778,4,435,647.856,4,3,3,10,Others,,Louis,Huang,1996-07-26 02:52:48,Married,Male,louis44@adventure-works.com,33000.0,0,0,High School,Manual,N,2023-10-22,1-2 Miles,30
23779,3,584,1262.5470000000003,2,2,3,7,At Risk,,Deanna,Dominguez,1996-08-12 12:28:48,Single,Female,deanna39@adventure-works.com,44000.0,2,2,Partial College,Clerical,Y,2023-05-26,0-1 Miles,29
23780,2,644,1926.0780000000002,1,1,4,6,Big Spenders,,Mason,Stewart,1994-11-03 01:55:12,Single,Male,mason24@adventure-works.com,44000.0,2,2,Partial College,Clerical,N,2023-03-27,0-1 Miles,31
23781,4,443,624.5360000000001,4,3,3,10,Others,,Jordyn,Ross,2000-11-27 20:09:36,Single,Female,jordyn3@adventure-works.com,44000.0,3,3,Partial College,Clerical,Y,2023-10-14,1-2 Miles,25
23782,3,463,76.96700000000001,4,2,2,8,Others,,Edward,Bryant,2000-11-15 01:55:12,Single,Male,edward66@adventure-works.com,44000.0,3,3,Partial College,Clerical,Y,2023-09-24,0-1 Miles,25
23783,2,669,64.87800000000001,1,1,2,4,At Risk,,Zachary,Smith,1949-08-06 21:07:12,Married,Male,zachary40@adventure-works.com,33000.0,1,0,Bachelors,Skilled Manual,Y,2023-03-02,2-5 Miles,77
23784,2,694,38.47800000000001,1,1,1,3,Churned Customer,,Preston,Arun,1997-03-16 06:43:12,Single,Male,preston5@adventure-works.com,66000.0,0,0,Graduate Degree,Skilled Manual,N,2023-02-05,0-1 Miles,29
23785,3,697,40.99700000000001,1,2,1,4,At Risk,,Taylor,Harris,1990-08-10 23:02:24,Single,Female,taylor61@adventure-works.com,66000.0,0,0,Graduate Degree,Skilled Manual,N,2023-02-02,0-1 Miles,36
23786,2,540,42.87800000000001,3,1,1,5,At Risk,,Carrie,Serrano,1976-03-15 04:48:00,Married,Female,carrie15@adventure-works.com,22000.0,3,0,Partial High School,Manual,Y,2023-07-09,1-2 Miles,50
23787,3,647,78.73800000000001,1,2,2,5,At Risk,,Adrian,Ward,1976-08-26 22:04:48,Single,Male,adrian5@adventure-works.com,33000.0,1,0,High School,Clerical,N,2023-03-24,5-10 Miles,49
23788,1,497,1336.335,3,1,4,8,Big Spenders,,Michael,Smith,1976-09-20 06:43:12,Married,Male,michael33@adventure-works.com,33000.0,1,0,High School,Clerical,Y,2023-08-21,2-5 Miles,49
23789,4,464,1376.232,4,3,4,11,Most Valuable,,Ryan,Walker,1976-03-07 01:55:12,Married,Male,ryan59@adventure-works.com,33000.0,1,0,High School,Clerical,Y,2023-09-23,2-5 Miles,50
23790,4,543,51.51300000000001,3,3,2,8,Others,,Isabella,Williams,1977-07-31 15:21:36,Married,Female,isabella59@adventure-works.com,22000.0,3,0,Partial High School,Clerical,Y,2023-07-06,1-2 Miles,49
23791,3,550,78.73800000000001,2,2,2,6,At Risk,,Aaron,Griffin,1978-01-14 16:19:12,Single,Male,aaron20@adventure-works.com,22000.0,3,0,Partial High School,Clerical,N,2023-06-29,1-2 Miles,48
23792,1,534,35.86000000000001,3,1,1,5,At Risk,,Jessie,Wu,1977-05-11 10:33:36,Single,Male,jessie12@adventure-works.com,22000.0,3,0,Partial High School,Clerical,N,2023-07-15,1-2 Miles,49
23793,3,625,42.76800000000001,2,2,1,5,At Risk,,Ryan,Kumar,1977-06-12 22:04:48,Single,Male,ryan32@adventure-works.com,33000.0,1,0,High School,Clerical,N,2023-04-15,10+ Miles,49
23794,2,456,1374.824,4,1,4,9,Big Spenders,,Abigail,Powell,1977-05-14 22:04:48,Married,Female,abigail33@adventure-works.com,33000.0,1,0,High School,Clerical,Y,2023-10-01,2-5 Miles,49
23795,3,653,78.73800000000001,1,2,2,5,At Risk,,Lauren,Moore,1978-01-18 03:50:24,Single,Female,lauren26@adventure-works.com,33000.0,1,0,High School,Clerical,N,2023-03-18,10+ Miles,48
23796,2,545,40.24900000000001,2,1,1,4,At Risk,,Miguel,Young,1990-03-10 20:09:36,Single,Male,miguel25@adventure-works.com,33000.0,1,0,High School,Clerical,N,2023-07-04,10+ Miles,36
23797,2,629,74.34900000000002,1,1,2,4,At Risk,,Nathan,Perez,1978-06-26 01:55:12,Single,Male,nathan40@adventure-works.com,22000.0,3,0,Partial High School,Clerical,N,2023-04-11,0-1 Miles,48
23798,3,654,74.72300000000001,1,2,2,5,At Risk,,Julia,Kelly,1979-02-06 02:52:48,Married,Female,julia64@adventure-works.com,33000.0,2,0,High School,Skilled Manual,Y,2023-03-17,1-2 Miles,47
23799,3,385,1351.713,5,2,4,11,Big Spenders,,Carolyn,Chandra,1979-08-04 22:04:48,Married,Female,carolyn3@adventure-works.com,22000.0,2,1,Partial High School,Clerical,N,2023-12-11,0-1 Miles,47
23800,3,452,78.73800000000001,4,2,2,8,Others,,Kaylee,Cox,1980-05-05 20:09:36,Married,Female,kaylee8@adventure-works.com,22000.0,2,1,Partial High School,Clerical,Y,2023-10-05,1-2 Miles,46
23801,2,685,90.84900000000002,1,1,2,4,At Risk,,Taylor,Wood,1979-08-30 10:33:36,Married,Female,taylor27@adventure-works.com,22000.0,2,1,Partial High School,Clerical,Y,2023-02-14,0-1 Miles,46
23802,1,394,35.86000000000001,5,1,1,7,New Customers,,Emily,Diaz,1986-11-11 03:50:24,Married,Female,emily47@adventure-works.com,22000.0,2,1,Partial High School,Clerical,Y,2023-12-02,1-2 Miles,39
23803,2,575,75.33900000000001,2,1,2,5,At Risk,,Bernard,Thames,1979-11-19 15:21:36,Married,Male,bernard1@adventure-works.com,22000.0,2,1,Partial High School,Clerical,N,2023-06-04,0-1 Miles,46
23804,3,648,78.73800000000001,1,2,2,5,At Risk,,Kristen,Ma,1987-07-31 07:40:48,Married,Female,kristen14@adventure-works.com,33000.0,2,0,High School,Skilled Manual,Y,2023-03-23,1-2 Miles,39
23805,1,463,35.86000000000001,4,1,1,6,Others,,Luke,Hayes,1981-03-01 02:52:48,Married,Male,luke12@adventure-works.com,33000.0,2,0,High School,Skilled Manual,Y,2023-09-24,1-2 Miles,45
23806,1,1162,3936.097,1,1,5,7,Big Spenders,,Olivia,Foster,1981-05-05 01:55:12,Married,Female,olivia61@adventure-works.com,33000.0,2,0,High School,Skilled Manual,Y,2021-10-25,1-2 Miles,45
